,Тип рынка,Функциональная зона,"Общая площадь,
кв.м","Жилая площадь,
кв.м","Площадь кухни,
кв.м",Год постройки,Тип дома,Класс,Этаж,Этажность,Тип этажа,Количество комнат,Парковка,Материал стен,"Цена предложения,
руб.","Удельная цена, руб./кв.м",Актуальность на дату послед. проверки,Колич.  Просмотр.,Колич.  Просм. в день,"Остановка
м","Парк
м","Центр
км","Станция метро
м","Школа
м","Детский сад
м",Месяц создания,Год создания,Месяц парсинга,Год парсинга,Месяц последней проверки,Год последней проверки
1458,2,1,31.0,20.700000762939453,5.5,1959,1,2,1,2.0,1.0,1,1,1,2190000,70645,1,40,0.05,258,1313,7,5738,307.0,355.0,4,2022,4,2022,9,2022
1459,2,1,46.0,28.399999618530273,7.800000190734863,1990,2,2,7,10.0,2.0,2,0,2,6360000,138261,1,35,0.06,129,709,9,1709,540.0,86.0,4,2022,4,2022,9,2022
1460,2,1,76.5999984741211,55.29999923706055,9.100000381469727,1978,2,2,6,9.0,2.0,3,0,2,8000000,104439,0,4,0.25,62,168,12,5333,323.0,392.0,4,2022,4,2022,4,2022
1461,2,1,43.099998474121094,28.0,5.400000095367432,1963,1,2,5,5.0,3.0,2,0,2,4720000,109513,1,38,0.03,244,635,7,571,216.0,148.0,4,2022,4,2022,9,2022
1462,2,6,60.5,43.70000076293945,7.099999904632568,1973,2,2,1,9.0,1.0,3,0,2,8100000,133884,0,23,0.04,252,345,3,848,110.0,343.0,4,2022,4,2022,7,2022
1463,2,1,45.5,17.100000381469727,15.0,2009,3,2,3,10.0,2.0,1,0,2,7400000,162637,0,11,0.09,214,720,5,5196,145.0,212.0,4,2022,4,2022,5,2022
1464,2,6,43.70000076293945,27.399999618530273,7.0,1973,2,2,1,9.0,1.0,2,0,2,7000000,160183,0,19,0.11,252,345,3,848,110.0,343.0,4,2022,4,2022,7,2022
1465,2,1,44.79999923706055,26.200000762939453,7.0,1973,2,2,3,9.0,2.0,2,0,1,6090000,135938,1,54,0.02,161,323,3,684,251.0,378.0,4,2022,4,2022,9,2022
1466,2,6,31.799999237060547,17.899999618530273,6.099999904632568,1974,2,2,2,10.0,2.0,1,0,1,6870000,216038,1,38,0.05,55,203,3,635,225.0,699.0,4,2022,4,2022,9,2022
1467,2,1,51.0,34.400001525878906,5.699999809265137,1972,1,2,1,5.0,1.0,3,1,2,7850000,153922,0,9,0.22,117,254,6,4864,316.96604215456676,269.557962529274,4,2022,4,2022,5,2022
1468,2,1,42.0,31.0,5.800000190734863,1963,1,2,1,4.0,1.0,2,0,1,4580000,109048,0,3,0.67,71,504,11,4437,327.0,232.0,4,2022,4,2022,4,2022
1469,2,2,33.20000076293945,18.600000381469727,7.699999809265137,1986,1,2,2,5.0,2.0,1,1,1,3500000,105422,0,71,0.89,394,258,19,5223,967.0,209.0,4,2022,6,2022,1,2022
1470,2,1,32.0,18.0,8.0,1959,1,2,2,2.0,3.0,1,0,1,4410000,137813,1,37,0.03,121,720,4,2682,285.0,123.0,4,2022,4,2022,9,2022
1471,2,1,32.0,18.0,8.0,1959,1,2,2,2.0,3.0,1,0,1,3500000,109375,1,41,0.0,121,720,4,2682,285.0,123.0,4,2022,4,2022,9,2022
1472,2,1,30.700000762939453,18.700000762939453,5.5,1963,1,2,2,5.0,2.0,1,1,2,3820000,124430,1,45,0.0,145,629,13,879,207.0,159.0,4,2022,4,2022,9,2022
1473,1,1,108.0,56.0,14.0,2017,3,2,7,8.0,2.0,3,1,3,10380000,96111,0,17,0.0,356,1180,6,5780,316.96604215456676,269.557962529274,4,2022,4,2022,7,2022
1474,1,1,108.0,56.0,14.0,2017,3,2,18,19.0,2.0,3,1,3,10975000,101620,0,17,0.0,356,1180,6,5780,316.96604215456676,269.557962529274,4,2022,4,2022,7,2022
1475,1,1,108.0,56.0,14.0,2017,3,2,11,12.0,2.0,3,1,3,10600000,98148,0,18,0.06,356,1180,6,5780,316.96604215456676,269.557962529274,4,2022,4,2022,7,2022
1476,2,6,45.29999923706055,30.899999618530273,5.699999809265137,1969,1,2,5,5.0,3.0,2,0,2,5000000,110375,1,57,0.02,92,119,9,2575,130.0,213.0,4,2022,4,2022,9,2022
1477,2,1,40.0,27.299999237060547,6.0,1959,1,2,2,5.0,2.0,2,1,1,4460000,111500,0,5,0.2,297,409,12,460,155.0,363.0,4,2022,4,2022,4,2022
1478,2,8,60.0,43.099998474121094,6.0,1971,1,2,4,5.0,2.0,3,1,1,5500000,91667,0,17,1.71,106,811,6,1366,515.0,562.0,4,2022,5,2022,5,2022
1479,2,1,54.79999923706055,35.20000076293945,5.900000095367432,1960,1,2,4,4.0,3.0,3,1,1,5100000,93066,1,46,0.0,81,369,4,2500,134.0,163.0,4,2022,4,2022,9,2022
1480,2,1,46.0,28.399999618530273,7.800000190734863,1990,2,2,7,10.0,2.0,2,0,2,4780000,103913,1,32,0.0,129,709,9,1709,540.0,86.0,4,2022,4,2022,9,2022
1481,2,1,108.0,67.19999694824219,15.0,2002,3,2,2,16.0,2.0,3,0,1,13810000,127870,0,17,0.12,189,47,6,5340,450.0,295.0,4,2022,4,2022,5,2022
1482,2,4,110.30000305175781,72.4000015258789,10.399999618530273,1939,2,2,4,7.0,2.0,4,0,1,12920000,117135,1,50,0.02,132,110,8,654,283.0,308.0,4,2022,4,2022,9,2022
1483,2,1,59.099998474121094,46.29999923706055,5.599999904632568,1968,1,2,4,5.0,2.0,3,1,2,5150000,87140,0,62,1.05,235,319,12,1752,531.0,79.0,4,2022,6,2022,9,2022
1484,2,1,33.29999923706055,19.100000381469727,6.0,1967,1,2,4,5.0,2.0,1,0,2,5580000,167568,1,45,0.02,137,485,14,1826,229.0,48.0,4,2022,4,2022,9,2022
1485,2,1,83.9000015258789,46.70000076293945,8.5,2006,3,2,3,10.0,2.0,3,0,2,20010000,238498,1,43,0.02,474,726,5,657,436.0,431.0,4,2022,4,2022,9,2022
1486,2,3,50.70000076293945,29.200000762939453,8.899999618530273,1986,2,2,9,9.0,3.0,2,0,1,12790000,252268,1,46,0.02,200,229,2,109,418.0,68.0,4,2022,4,2022,9,2022
1487,2,1,35.0,18.0,9.800000190734863,1985,2,2,5,9.0,2.0,1,0,2,7050000,201429,1,227,0.01,161,1019,6,5300,361.0,137.0,4,2022,4,2022,9,2022
1488,2,1,28.200000762939453,14.0,7.0,1987,2,2,3,9.0,2.0,1,1,1,4270000,151418,1,249,0.01,459,332,14,1597,46.0,346.0,4,2022,4,2022,9,2022
1489,2,6,43.599998474121094,30.0,5.199999809265137,1931,1,2,2,4.0,2.0,2,0,1,5440000,124771,0,18,0.11,105,216,13,288,368.0,118.0,4,2022,4,2022,5,2022
1490,2,1,43.5,27.0,7.0,1997,2,2,3,9.0,2.0,2,0,2,5300000,121839,0,227,0.01,240,646,8,1365,142.0,279.0,4,2022,4,2022,5,2022
1491,2,1,64.0999984741211,28.0,18.200000762939453,2007,3,2,7,9.0,2.0,1,1,1,10920000,170359,0,226,0.01,243,461,2,1549,396.0,334.0,4,2022,4,2022,5,2022
1492,2,4,42.79999923706055,29.799999237060547,6.0,1962,1,2,4,5.0,2.0,2,0,1,6480000,151402,0,218,0.01,138,264,4,62,427.0,572.0,4,2022,4,2022,5,2022
1493,2,1,38.5,23.600000381469727,5.900000095367432,1974,1,2,1,5.0,1.0,2,1,1,6280000,163117,1,247,0.01,290,208,10,984,196.0,110.0,4,2022,4,2022,9,2022
1494,2,1,44.5,27.600000381469727,7.199999809265137,1974,2,2,5,9.0,2.0,2,0,2,4690000,105393,0,230,0.01,98,660,10,3445,165.0,93.0,4,2022,4,2022,8,2022
1495,2,1,21.0,12.5,5.0,1983,2,2,5,9.0,2.0,1,0,1,3499000,166619,0,267,0.25,476,763,11,2222,322.0,463.0,4,2022,6,2022,9,2022
1496,2,1,43.20000076293945,25.700000762939453,5.5,1959,1,2,1,5.0,1.0,2,0,1,4160000,96296,1,250,0.01,762,2763,16,6466,759.0,3069.0,4,2022,4,2022,9,2022
1497,2,1,37.599998474121094,17.399999618530273,10.199999809265137,1989,2,2,7,9.0,2.0,1,1,1,7370000,196011,1,247,0.01,450,309,3,912,151.0,535.0,4,2022,4,2022,9,2022
1498,1,2,51.29999923706055,11.600000381469727,13.199999809265137,2023,3,2,9,14.0,2.0,2,1,3,9450000,184211,1,27,0.0,835,1182,7,5556,970.0,842.0,4,2022,4,2022,9,2022
1499,1,2,36.599998474121094,17.399999618530273,10.600000381469727,2023,3,2,10,14.0,2.0,1,1,3,9460000,258470,1,36,0.03,835,1182,7,5556,970.0,842.0,4,2022,4,2022,9,2022
1500,1,2,51.099998474121094,11.600000381469727,13.199999809265137,2023,3,2,8,14.0,2.0,2,1,3,12090000,236595,1,27,0.04,835,1182,7,5556,970.0,842.0,4,2022,4,2022,9,2022
1501,1,2,56.29999923706055,16.899999618530273,14.5,2023,3,2,3,14.0,2.0,2,1,3,10470000,185968,1,34,0.0,835,1182,7,5556,970.0,842.0,4,2022,4,2022,9,2022
1502,2,3,30.0,24.0,6.0,2009,3,2,2,4.0,2.0,2,0,4,1049000,34967,1,99,0.46,55,289,14,761,567.0,440.0,4,2022,7,2022,9,2022
1503,1,2,51.29999923706055,24.0,13.199999809265137,2023,3,2,8,14.0,2.0,2,1,3,9880000,192593,1,30,0.03,835,1182,7,5556,970.0,842.0,4,2022,4,2022,9,2022
1504,1,2,51.20000076293945,24.799999237060547,13.199999809265137,2023,3,2,10,14.0,2.0,2,1,3,9430000,184180,1,27,0.0,835,1182,7,5556,970.0,842.0,4,2022,4,2022,9,2022
1505,1,2,52.5,10.399999618530273,13.100000381469727,2023,3,2,9,14.0,2.0,2,1,3,8870000,168952,1,29,0.0,835,1182,7,5556,970.0,842.0,4,2022,4,2022,9,2022
1506,1,3,51.5,28.5,10.199999809265137,2023,3,2,17,18.0,2.0,2,1,3,10840000,210485,0,1,1.0,55,289,14,761,567.0,440.0,4,2022,4,2022,4,2022
1507,2,4,74.19999694824219,49.70000076293945,7.699999809265137,1998,2,2,10,10.0,3.0,4,0,1,10510000,141644,1,44,0.02,147,530,4,4682,1381.0,1278.0,4,2022,4,2022,9,2022
1508,2,1,21.0,11.300000190734863,5.5,1980,2,2,7,9.0,2.0,1,0,1,3800000,180952,1,41,0.02,458,813,11,2232,224.0,551.0,4,2022,4,2022,9,2022
1509,2,2,32.20000076293945,21.5,5.300000190734863,1985,2,2,9,9.0,3.0,2,1,1,5010000,155590,0,5,0.2,122,1402,13,6809,295.0,192.0,4,2022,4,2022,4,2022
1510,1,2,36.400001525878906,9.5,16.399999618530273,2023,3,2,10,14.0,2.0,1,1,3,6350000,174451,1,33,0.03,753,1157,7,5546,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1511,1,1,90.0999984741211,45.5,22.200000762939453,2024,3,2,20,25.0,2.0,3,0,3,11410000,126637,1,39,0.0,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1512,1,1,54.5,24.700000762939453,11.600000381469727,2024,3,2,5,25.0,2.0,2,0,3,11560000,212110,1,33,0.03,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1513,1,1,61.900001525878906,26.100000381469727,16.899999618530273,2024,3,2,16,25.0,2.0,2,0,3,8150000,131664,1,46,0.0,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1514,1,1,90.0999984741211,45.5,22.200000762939453,2024,3,2,16,25.0,2.0,3,0,3,10050000,111543,1,42,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1515,1,1,61.900001525878906,26.100000381469727,16.899999618530273,2024,3,2,24,25.0,2.0,2,0,3,11370000,183683,1,41,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1516,1,1,66.19999694824219,28.399999618530273,19.100000381469727,2024,3,2,5,25.0,2.0,2,0,3,10850000,163897,1,37,0.03,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1517,1,1,64.0,27.5,19.5,2024,3,2,20,25.0,2.0,2,0,3,11540000,180313,1,37,0.03,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1518,1,1,64.0,27.5,19.5,2024,3,2,25,25.0,3.0,2,0,3,8600000,134375,1,37,0.03,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1519,1,1,54.599998474121094,24.899999618530273,11.399999618530273,2024,3,2,25,25.0,3.0,2,0,3,9250000,169414,1,40,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1520,1,1,62.099998474121094,26.100000381469727,17.100000381469727,2024,3,2,11,25.0,2.0,2,0,3,9430000,151852,1,43,0.0,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1521,1,1,61.900001525878906,26.100000381469727,16.899999618530273,2024,3,2,23,25.0,2.0,2,0,3,8830000,142649,1,42,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1522,1,1,66.30000305175781,28.600000381469727,18.899999618530273,2024,3,2,24,25.0,2.0,2,0,3,12250000,184766,1,39,0.0,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1523,1,1,90.0999984741211,45.5,22.200000762939453,2024,3,2,21,25.0,2.0,3,0,3,16790000,186349,1,40,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1524,1,1,54.599998474121094,24.899999618530273,11.5,2024,3,2,9,25.0,2.0,2,0,3,10300000,188645,1,41,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1525,1,1,64.0,27.5,19.5,2024,3,2,18,25.0,2.0,2,0,3,10540000,164688,1,38,0.03,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1526,1,1,54.599998474121094,24.899999618530273,11.5,2024,3,2,15,25.0,2.0,2,0,3,11580000,212088,1,43,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1527,1,1,54.599998474121094,24.899999618530273,11.399999618530273,2024,3,2,23,25.0,2.0,2,0,3,9720000,178022,1,40,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1528,1,1,66.19999694824219,28.399999618530273,19.100000381469727,2024,3,2,4,25.0,2.0,2,0,3,10310000,155740,1,39,0.0,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1529,1,1,61.900001525878906,26.100000381469727,16.899999618530273,2024,3,2,21,25.0,2.0,2,0,3,12740000,205816,1,42,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1530,1,1,54.599998474121094,24.899999618530273,11.399999618530273,2024,3,2,17,25.0,2.0,2,0,3,7560000,138462,1,42,0.02,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1531,1,1,64.0999984741211,27.5,19.700000762939453,2024,3,2,13,25.0,2.0,2,0,3,10560000,164743,0,16,0.06,35,909,14,1834,480.0,216.0,4,2022,4,2022,6,2022
1532,1,1,61.900001525878906,26.100000381469727,17.0,2024,3,2,4,25.0,2.0,2,0,3,9740000,157351,1,43,0.0,35,909,14,1834,480.0,216.0,4,2022,4,2022,9,2022
1533,2,1,57.29999923706055,42.0,7.0,1933,1,2,5,5.0,3.0,3,0,1,6720000,117277,0,25,0.04,513,509,9,1953,255.0,114.0,4,2022,4,2022,6,2022
1534,1,3,75.0,45.0,9.0,1968,2,2,7,14.0,2.0,3,1,1,26000000,346667,1,57,0.0,376,193,1,1243,64.0,285.0,4,2022,4,2022,9,2022
1535,2,2,37.0,26.100000381469727,5.0,1987,2,2,9,9.0,3.0,2,1,1,2880000,77838,1,63,0.08,347,3425,10,8919,3043.0,67.0,4,2022,4,2022,9,2022
1536,2,1,29.0,17.0,5.5,1975,2,2,2,9.0,2.0,1,0,1,5270000,181724,0,13,0.08,232,1746,7,5819,405.0,325.0,4,2022,4,2022,5,2022
1537,2,1,52.099998474121094,35.099998474121094,7.0,1976,2,2,5,9.0,2.0,3,0,2,9350000,179463,1,55,0.02,267,552,3,3434,328.0,127.0,4,2022,4,2022,9,2022
1538,2,1,58.29999923706055,39.099998474121094,9.0,1969,2,2,6,9.0,2.0,3,0,2,6400000,109777,1,46,0.02,223,336,9,2725,225.0,240.0,4,2022,4,2022,9,2022
1539,2,1,58.29999923706055,39.099998474121094,9.0,1969,2,2,6,9.0,2.0,3,0,2,6920000,118696,1,43,0.02,223,336,9,2725,225.0,240.0,4,2022,4,2022,9,2022
1540,2,1,32.0,19.0,6.0,1960,1,2,2,4.0,2.0,1,0,1,2850000,89063,0,15,0.07,308,515,12,5453,483.0,49.0,4,2022,4,2022,10,2022
1541,1,2,41.0,25.0,6.0,1983,2,2,2,9.0,2.0,2,0,2,5480000,133659,1,46,0.0,135,1624,14,7037,479.0,392.0,4,2022,4,2022,9,2022
1542,1,2,68.5999984741211,42.400001525878906,12.199999809265137,2023,3,2,1,14.0,1.0,3,1,3,11700000,170554,1,27,0.04,923,1361,7,5653,1069.0,942.0,4,2022,4,2022,9,2022
1543,1,2,68.9000015258789,41.900001525878906,12.699999809265137,2023,3,2,1,14.0,1.0,3,1,3,7990000,115965,1,31,0.03,923,1361,7,5653,1069.0,942.0,4,2022,4,2022,9,2022
1544,1,2,50.599998474121094,25.5,12.600000381469727,2023,3,2,4,14.0,2.0,2,1,3,8940000,176680,1,43,0.0,923,1361,7,5653,1069.0,942.0,4,2022,4,2022,9,2022
1545,1,2,68.5,41.599998474121094,13.0,2023,3,2,1,14.0,1.0,3,1,3,12600000,183942,1,26,0.04,923,1361,7,5653,1069.0,942.0,4,2022,4,2022,9,2022
1546,1,2,48.400001525878906,22.299999237060547,12.600000381469727,2023,3,2,10,14.0,2.0,2,1,3,8470000,175000,1,37,0.03,923,1361,7,5653,1069.0,942.0,4,2022,4,2022,9,2022
1547,1,2,60.099998474121094,27.600000381469727,17.5,2024,3,2,10,14.0,2.0,2,1,3,12470000,207488,1,36,0.03,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1548,1,2,97.0,56.20000076293945,17.200000762939453,2024,3,2,11,14.0,2.0,4,1,3,13490000,139072,1,41,0.0,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1549,1,2,80.19999694824219,45.599998474121094,12.5,2024,3,2,8,14.0,2.0,3,1,3,14340000,178803,1,32,0.03,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1550,2,2,51.400001525878906,35.70000076293945,6.0,1972,1,2,4,5.0,2.0,3,0,1,3640000,70817,0,12,0.08,87,1618,11,4229,221.0,94.0,4,2022,4,2022,5,2022
1551,2,1,32.0,18.0,6.199999809265137,1967,5,2,4,5.0,2.0,1,0,1,4200000,131250,1,39,0.03,215,155,2,2983,101.0,342.0,4,2022,4,2022,9,2022
1552,1,2,60.099998474121094,27.600000381469727,17.5,2024,3,2,7,14.0,2.0,2,1,3,8150000,135607,1,26,0.0,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1553,1,2,57.29999923706055,29.100000381469727,13.300000190734863,2024,3,2,1,14.0,1.0,2,1,3,9380000,163700,1,25,0.04,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1554,1,2,60.20000076293945,27.5,14.0,2024,3,2,7,14.0,2.0,2,1,3,7590000,126080,1,28,0.04,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1555,1,2,60.20000076293945,27.5,14.0,2024,3,2,10,14.0,2.0,2,1,3,12080000,200664,1,26,0.04,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1556,1,2,76.69999694824219,34.400001525878906,26.100000381469727,2024,3,2,11,14.0,2.0,3,1,3,11380000,148370,1,27,0.0,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1557,1,2,60.79999923706055,28.899999618530273,15.0,2024,3,2,10,14.0,2.0,2,1,3,9870000,162336,1,28,0.04,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1558,2,7,31.5,17.700000762939453,5.300000190734863,1967,2,2,4,6.0,2.0,1,0,1,4830000,153333,0,19,0.05,117,716,7,1409,286.0,145.0,4,2022,4,2022,8,2022
1559,1,2,60.099998474121094,32.099998474121094,18.200000762939453,2024,3,2,10,14.0,2.0,2,1,3,9920000,165058,1,28,0.0,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1560,1,2,100.19999694824219,62.79999923706055,16.600000381469727,2024,3,2,6,14.0,2.0,4,1,3,19380000,193413,1,29,0.03,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1561,1,2,76.69999694824219,34.400001525878906,26.100000381469727,2024,3,2,10,14.0,2.0,3,1,3,11730000,152934,1,23,0.04,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1562,1,2,59.5,9.899999618530273,17.700000762939453,2024,3,2,1,14.0,1.0,2,1,3,10050000,168908,1,24,0.0,894,1332,7,5738,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1563,1,2,59.400001525878906,32.0,12.0,2024,3,2,11,14.0,2.0,2,1,3,9370000,157744,1,31,0.19,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1564,1,5,64.0,33.29999923706055,16.799999237060547,2023,3,2,15,18.0,2.0,2,1,3,14550000,227344,1,33,0.0,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1565,1,5,51.5,28.5,10.199999809265137,2023,3,2,18,18.0,3.0,2,1,3,8520000,165437,1,33,0.03,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1566,1,2,77.30000305175781,34.400001525878906,26.5,2024,3,2,1,14.0,1.0,3,1,3,9920000,128331,1,34,0.18,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1567,1,2,97.0,56.20000076293945,17.200000762939453,2024,3,2,11,14.0,2.0,4,1,3,9800000,101031,1,41,0.15,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1568,1,2,76.69999694824219,34.400001525878906,26.100000381469727,2024,3,2,5,14.0,2.0,3,1,3,13180000,171838,1,38,0.16,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1569,1,5,51.5,28.5,10.199999809265137,2023,3,2,17,18.0,2.0,2,1,3,12600000,244660,1,30,0.03,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1570,1,5,33.5,16.0,8.899999618530273,2023,3,2,18,18.0,3.0,1,1,3,6870000,205075,1,29,0.03,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1571,1,5,41.599998474121094,14.300000190734863,16.799999237060547,2023,3,2,16,18.0,2.0,1,1,3,9450000,227163,1,30,0.03,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1572,1,5,38.70000076293945,16.100000381469727,13.100000381469727,2023,3,2,16,18.0,2.0,1,1,3,7970000,205943,1,31,0.03,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1573,1,2,62.0,26.200000762939453,21.100000381469727,2024,3,2,1,14.0,1.0,2,1,3,10750000,173387,0,3,0.33,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,4,2022
1574,1,2,59.099998474121094,32.0,11.699999809265137,2024,3,2,14,14.0,3.0,2,1,3,7950000,134518,0,2,0.0,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,4,2022
1575,1,2,62.0,26.200000762939453,21.100000381469727,2024,3,2,1,14.0,1.0,2,1,3,10750000,173387,1,12,0.42,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1576,1,2,59.099998474121094,32.0,11.699999809265137,2024,3,2,14,14.0,3.0,2,1,3,7950000,134518,1,27,0.19,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1577,1,2,97.0,56.20000076293945,17.200000762939453,2024,3,2,11,14.0,2.0,4,1,3,9800000,101031,0,3,0.33,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,4,2022
1578,1,2,60.0,32.0,12.199999809265137,2024,3,2,1,14.0,1.0,2,1,3,7000000,116667,0,3,0.0,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,4,2022
1579,1,2,59.400001525878906,32.0,12.0,2024,3,2,5,14.0,2.0,2,1,3,8690000,146296,1,26,0.19,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1580,1,2,59.400001525878906,32.0,12.0,2024,3,2,5,14.0,2.0,2,1,3,8690000,146296,0,2,0.5,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,4,2022
1581,1,2,69.5999984741211,37.099998474121094,16.100000381469727,2024,3,2,1,14.0,1.0,3,1,3,10010000,143822,1,42,0.12,863,1296,7,5753,660.2664233576643,509.9160583941606,4,2022,4,2022,9,2022
1582,1,5,37.0,11.300000190734863,15.600000381469727,2023,3,2,17,18.0,2.0,1,1,3,7700000,208108,1,31,0.03,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1583,1,5,51.5,28.5,10.199999809265137,2023,3,2,17,18.0,2.0,2,1,3,8360000,162330,1,27,0.04,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1584,1,5,38.900001525878906,16.100000381469727,13.300000190734863,2023,3,2,17,18.0,2.0,1,1,3,9560000,245758,1,40,0.0,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1585,1,5,37.599998474121094,12.300000190734863,14.800000190734863,2023,3,2,14,18.0,2.0,1,1,3,9130000,242819,1,32,0.03,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1586,1,5,62.900001525878906,24.700000762939453,17.399999618530273,2023,3,2,1,18.0,1.0,2,1,3,9750000,155008,1,32,0.0,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1587,1,5,35.900001525878906,14.199999809265137,11.399999618530273,2023,3,2,1,18.0,1.0,1,1,3,6320000,176045,1,31,0.03,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1588,1,5,39.0,16.100000381469727,13.300000190734863,2023,3,2,17,18.0,2.0,1,1,3,9730000,249487,1,43,0.02,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1589,1,5,51.5,28.5,10.199999809265137,2023,3,2,13,18.0,2.0,2,1,3,10860000,210874,1,40,0.02,131,1256,11,3663,492.0,275.0,4,2022,4,2022,9,2022
1590,2,1,32.5,17.200000762939453,6.099999904632568,1980,2,2,4,9.0,2.0,1,0,2,4490000,138154,0,21,0.05,408,351,6,1106,175.0,84.0,4,2022,4,2022,5,2022
1591,2,2,26.0,18.0,4.0,1960,1,2,1,2.0,1.0,1,0,1,3850000,148077,0,18,0.11,147,1465,11,4435,233.0,151.0,4,2022,4,2022,6,2022
1592,2,1,52.099998474121094,35.099998474121094,7.0,1976,2,2,5,9.0,2.0,3,0,2,7600000,145873,0,34,0.06,267,552,3,3434,328.0,127.0,4,2022,4,2022,3,2022
1593,1,3,70.19999694824219,40.5,13.600000381469727,2023,3,2,5,13.0,2.0,2,1,3,10320000,147009,1,45,0.04,307,123,1,445,403.0,333.0,4,2022,4,2022,9,2022
1594,2,7,31.5,17.700000762939453,5.300000190734863,1967,2,2,4,6.0,2.0,1,0,1,2980000,94603,0,23,0.04,117,716,7,1409,286.0,145.0,4,2022,4,2022,7,2022
1595,1,3,68.80000305175781,37.79999923706055,12.399999618530273,2022,3,2,8,13.0,2.0,2,1,3,8890000,129215,0,2,1.0,307,123,1,445,403.0,333.0,4,2022,4,2022,4,2022
1596,2,1,42.5,27.200000762939453,5.900000095367432,1967,1,2,4,5.0,2.0,2,0,1,4100000,96471,1,46,0.02,145,1541,11,4281,90.0,352.0,4,2022,4,2022,9,2022
